淫亂台灣同性同婚愛滋樂團不知羞恥」、「修官邸1億2千萬超過前3任16年總和8千萬買車4千萬」	1	0
各位埔里鄉親國六西行方向13K處橋面下陷嚴重不知有立即危險請用路人小心也請有關單位盡速處理	0	0
你們不可以罵中共喔中共會殺你全家喔	0	0
殉職員警的會場，蘇不願意來就別來，拽什麼拽簽完名筆還用丟的	1	0
淫亂台灣同性同婚愛滋樂園不知羞恥	1	0
北一女中二年級組（詩歌朗誦比賽第一名）。（總統府方面施壓力要求不可上傳，大家努力上傳吧！）這些女孩實在是太可愛了！全部記申誡留校查看...『北一女詩歌朗誦比賽-自從我們成了蔡英文婆娘的鄰居』影片	0	0
2020的總統選舉是年輕人與長輩楚河漢界的拔河！是標準的寫真…（我是時代力量議員黃捷她爸爸黃老師）	0	0
我是11/24大安區古亭國小選務人員，說好的明年1/11，還是我們原班人馬做選務。十月初，無聲無息，我打電話去問，我們整批都無預警被換掉了，奇怪的是，往年選務一直都是缺人的，怎麼今年在十月初也沒有對外公.....就怕鄉下地方，沒人全程監票，一轉眼整箱票櫃換掉，是一堆植物人躺床者的票，都被抽出來投給蔡英文，這些做手腳的方法很多、很容易的，	0	0
亡國政府剛剛日本電視播到臺灣3天2夜才日幣20000，台幣5千多，離譜吧！亡國政府，在貼錢讓日本人玩嗎？上網查詢還真的有耶：每團每人補助10000元！難怪在臺北車站，北部旅遊景點東南亞旅客爆增。為什麼不補助臺灣人旅遊？臺灣人自己在臺灣旅遊貴得離譜！拿全國人民繳稅的錢亂花，這就是現在的政府！真的痛心至極！有車友載到韓國團，導遊也是這樣說，每人只繳8000台幣，住五星，來臺灣打高爾夫5天，其他都是你們臺灣政府補助的，聽到真心痛！為了製造觀光客不減反增的假象，這些補助都是你我納稅和砍軍公教年金的錢，拿去給外人花，真是太生氣了	0	0
留言大義滅親，前副總統也呼全國臺灣人民不要再相信蔡英文，貪官汙吏、營私舞弊吃掉國家財產啃完納稅人辛苦血汗錢，走私菸也敢且得了便宜還賣乖，呼2020票投韓國瑜	0	0
實測！檢舉路人亂丟煙蒂能賺多少錢	1	0
民進黨惹禍啦！民進黨要訂定『國安五法，中共代理人法』。將大陸視為敵人，凡言行稍有不慎即會被列為匪諜逮捕，試問誰敢到台灣來，中共為了防止這種綁架式法令，免旅遊客被入罪，因此禁止來台自由行，旅遊業將會崩盤！這就是民進黨造成的惡果！兩岸關係緊張貨就出不去，人也進不來，台灣被害慘，人民倒大楣！	0	0
豬市長、犯豬瘟、聽說桃園犯豬瘟還隱匿不報。	1	0
這個女人花在裝修官邸的錢比防治全國登革熱疫情的經費還要多。這個女人她嫌前任的800萬防彈車不夠好，非2500萬頂級高檔車不坐！這個女人花公款要買每磅18,000元的咖啡豆！這個女人養了32位秘書，每人月領10－12萬（他們都是這個女人或民進黨要角的親戚）！這個女人狠吃狂撈正事不幹，成日全台灣大拜廟，你還能讓他亂花咱們的血汗納稅金嗎？	0	0
受虐女童送往醫院救治、已安置、爸爸被移送了	1	0
民進黨輸不起，作票奧步一一浮現！！！全民監票，中選會已準備要作票，他們已找好自己人，訓練他們如何作票，請大家集思廣益，如何防堵？（原選務人員都不用，用學生，一定有鬼）	1	0
重要提醒，冥禁黨無所不用其極，明年大選除了堅持投韓總以外，記得一定要在選票上簽名，才不會被國家機器做掉!請所有韓家軍幫忙分享	0	0
這種執政黨還能支持嗎？昨天（10/26）花三千萬元，邀請世界各國同性戀者到台北遊行，殘害我們的下一代，你能接受嗎？	0	0
原來這是蔡英文要的，花三千萬搞這種東西，我快吐了！	0	0
重要提醒，冥禁黨無所不用其極，明年大選除了堅持投韓總以外，記得一定要在選票上簽名，才不會被國家機器做掉!請所有韓家軍幫忙分享!	0	0
蔡英文在第98位NO!論文沒通過	0	0
太黑暗了，警察開攤販罰單，還兼告知是韓國瑜指示的，今天在鳳山海光工協市場買菜看到警察開攤販的單，還兼告知是韓市長指示要開的，我個人不相信韓市長會指示警察去開海光攤販的罰單，韓國瑜競選團隊是不是應該去瞭解一下，是不是有心人士要讓基層民眾對韓市長產生不滿以及誤會，故意要惹起地方基層民怨呢？	0	0
一定要轉傳出這訊：蔡政府掏空農漁會七千億，借給南向國家，一定要讓人民知道民進黨不斷地掏空臺灣農民血汗錢	0	0
有關2020年總統選舉之不實言論	1	0
亡國政府剛剛日本電視播到台灣3天2夜才日幣20000，台幣5千多，離譜吧！政府在貼錢讓日本人玩嗎？===上網查詢還真的有勒：每團補助10000元！難怪在台北車站，北部旅遊景點東南亞旅客爆增。為什麼不補助台灣人旅遊？拿老百姓的錢亂花，這就是現在的政府！有車友載到韓國團，導遊也是這樣說，每人只繳8000台幣，住五星，來台灣打高爾夫5天，其他都是你們台灣政府補助的，聽到真心痛...等語云	0	0
蔡英文帶她家貓去看醫生，大概有百人陪那一隻貓去看醫生！	0	0
最新！吳敦義將啟動滅韓計畫！	0	0
施政好不好？下個雨就知道。怎麼？這次下雨都是綠獨縣市（屏東、新竹、臺南、桃園、基隆）淹水	1	0
韓國瑜於5/1（三）上午去世（下一行）新大學進行校園座談	0	0
韓國瑜的民調快速下滑，就是因為中華電信控制了這些民調電話的母數，當民調公司需要做民調時，他們必須向中華電信請求提供電話號碼做為母數，而這些韓粉的電話資料就會被過濾掉，所以韓粉們根本接不到民調電話	1	0
不是政府的錯？蔡英文竟然說：發生的油罐車失火造成橋面斷裂	0	0
NicoleLu我就差沒有槍，不然真的會一槍一槍慢慢的折磨他到說不要不要的，真是個敗類，嘴。	0	0
許多民調機構已經不知不覺被中國收買，甚至直接由中共代理人成立	0	0
警察比較廢還是軍人比較廢	1	0
這是蘇啟誠的訣別書，文官的風骨，最少做到言所當言（這不是假新聞），其中『滿城盡是血滴子，外行領導專職人』明白的寫外交公職職場內鬥及無奈，但執政的外交部、立院、總統府、由內到外都反咬在野，更無反思，真是無…到極點！	1	0
日本1億2700萬人口~愛滋病患者約2萬人。韓國5000萬人口~愛滋病患者約1萬人。台灣2300萬人口~愛滋病患者已暴衝3萬3600人，果然是亞洲4小龍之首!恭賀菜式藥廠大發利市!台灣新增愛滋以每天約6人的速度持續增加中，其中近九成為男男性行為	1	0
覆王基萬:蔡家族在中國有龐大物流租賃產業，每年坐收160億營利，她做總統，其家族跟習近平要了更多的土地。她眼裡沒有台灣及台灣人	0	0
選了民進黨所以國庫耗費4177萬！將迴廊屋頂琉璃由藍色換成綠色！這是中正紀念堂現在進行的工作！日前曾德堂學長的同學吳教授於九三軍人節經過，拍下工程說明！耗費國庫4177萬有變美觀嗎？如果你說有，病的不輕啊，快就醫吧…如果不就醫，害蟲消散了，社會之福	1	0
陳菊時代興建楠梓區污水水泥管偷工減料，竟是用保麗龍做的。楠梓汙水整建工程水泥管竟是保麗龍。#拍電影道具嗎？#貪到無天良#草菅人命	0	0
蔡總統2014年因不道德行為或未遵守紐約州律師規則而遭紐約司法部門暫停紐約州律師執業資格	0	0
蔡英文總統取消愛滋感染者入境限制，係為了增加愛滋罹患人數，進而獲取藥商之龐大利益	1	0
徐國勇：韓國瑜連下雨的淹水不會處理所以他不配當高雄市長	1	0
太黑暗了，警察開攤販罰單，還兼告知是韓國瑜指示的，今天在鳳山海光工協市場買菜看到警察開攤販的單，還兼告知是韓市長指示要開的，我個人不相信韓市長會指示警察去開海光攤販的罰單，韓國瑜競選團隊是不是應該去瞭解一下，是不是有心人士要讓基層民眾對韓市長產生不滿以及誤會，故意要惹起地方基層民怨呢？	0	0
蔡英文，你的課本教學生少量吸毒再轟趴	0	0
◎照過來～代誌大條了！請問蔡英文；聽人家說（如截圖），根據「倫敦政經學院」的「學生紀錄卡」清楚記載；妳念書的學費是由紐約的「亨利盧斯基金會」所提供的；所以妳蔡英文也是國民黨苦心栽培的「抓耙仔、抓牙、菁英、職業學生」…」之一了嗎？請問蔡英文：妳已經沒資格代表台派參選總統了；趕快辭退「代表民進黨的總統參選人」吧！請問，美國AIT；是不是要出來主持「上帝的公義」、叫蔡英文趕快退選了呢？	0	0
蔡英文的背後竟然是……長征，作者：毛澤東，原文：紅軍不怕遠征難，萬水千山只等閒。五嶺逶迤騰細浪，烏蒙磅礡走泥丸。金沙水拍雲崖暖，大渡橋橫鐵索寒。更喜岷山千里雪，三軍過後盡開顏	0	0
港黃大仙一名老人被暴徒打傷致死……蔡政府還力挺香港暴徒，如果這些暴徒明天轉入台灣怎麼辦……。	0	0
放假放到下個月1 號	1	0
剛剛連在台北市的大安區（仁愛國小）也有發生#年輕的選務人員故意不發#以核養綠的公投票...等	0	0
轉貼可能性高的奧步：聽說票已經送出來了，要求公務人員幫忙放進票箱內部夾層。很多公務人員不肯。第二種是已經把不配合的監票人員換成民進黨的黨工	1	0
高雄剛剛海邊港務大樓倒塌	1	0
將黃柏元遭友人以吊車吊起，且燃放鞭炮之照片、影片及文章上傳至社群軟體臉書直播上，並謊稱該照片、影片為某虐童案之繼父，遭網民吊起以沖天砲轟私刑	1	0
你們線上的警察在裝不懂嗎？我們是跟你們宣戰哦。我們是要屠殺你們的，你們這種咖小也跟人出來混。真好笑。在現實被看不起，在臉書又被殺一次，真是壞狗命	0	0
豬市長、犯豬瘟、聽說桃園犯豬瘟還隱匿不報	1	0
蔡英文：韓國瑜上任睡市場，全臺灣女人都會去報名睡覺	0	0
轉貼可能性高的奧步：聽說票已經送出來了，要求公務人員幫忙放進票箱內部夾層。很多公務人員不肯。第二種是已經把不配合的監票人員換成民進黨的黨工	1	0
剛剛一架民航機往新竹機場降落…	0	0
稱李復鄉「為獨居老人及罹患精神疾病」	0	0
高雄前鎮興邦里爆發今年首例登革認疫情、本土感染第一例確診	1	0
女友遭4 位不詳男子以搭訕為由而強行拉扯	1	0
未經查證拍攝臺北市信義區松仁路影像，稱松仁路馬路裂開等不實謠言	1	0
洪瑋廷在成功補習班毆打很多人	0	0
獨雞蛋芬普尼標準將放寬100%就沒有毒雞蛋問題	0	0
當街鬥毆，逢甲娃娃機店，年輕人大亂鬥	1	0
大家有看過流水席嗎？	1	0
因為我之前是宅港里里長，因為學甲區流浪狗過多，就有3件因流浪狗造成人受傷，最後不了了之等等	0	0
現在的七乙怎麼了，夜跑也被砍，不知道誰家的屁孩被超車，不爽就攔下來砍…」、「砍完對方就走？？朋友小傷，路過的車友被砍到進醫院，重點來了，警察怕惹事不給車牌…	1	0
【「爆卦」馬路裂開了】之文章及一張照片（與上開標題合稱系爭言論）	0	0
請傳給群組好友，因為金額不大，很多人單子拿著就到超商繳錢，單子是假的，但單子上匯款條碼確是真的，匯了就到別人口袋裡了！小心請不要上當	0	0
據了解：屏東年底前還有一次大劫難	0	0
「在高雄刺殺了一位韓粉」及內容為「我知道大家都很想這麼做，但我剛剛真的把一個韓粉刺殺到躺在血泊中不確定是否我會被通緝？」	1	0
怎麼？這次下雨都是綠獨縣市淹水	0	0
偉大的蔡英文到海地才四小時，就送45億。高雄滅登革熱要五千萬才給二千多萬！媽的！什麼蔡政府。	1	0
國一國三現在就開始教肛交教育、教保險套、國中在教可以自己變性動手術、高三教多元多P的同志教育	0	0
散布行政院長於參加公祭時摔筆等不實謠言	1	0
奇怪了我的天、昨天我的王老師預言為什麼會被刪文呢、還有奇奇怪怪的人來留言、水進的來、車過不去、高雄淹大水	1	0
政府最近向美國採購已服役三、四十年遭淘汰之戰車	0	0
最近泰山貴和站附近騎樓半夜有個瘋子會隨機砍人、半夜不要單獨一個人走在那邊的騎樓、有學生昨天被劃傷20刀、目前已經報警、但那裡很暗而且沒有攝像頭、所以暫時沒有下文、可能還再犯、犯人目測182上下戴口罩帽踢、各位明志學生真的要小心！	1	0
另一個是綠營陳亭妃，地下阿娜答是議長郭信良，傳聞黑道背景，欠債不還，妹妹陳怡珍跟著背叛跑票	0	0
不怕，小英政府已備妥水柱，可以好好對付人民。才不像香港政府這麼不中用	0	0
太平洋最猛緝毒，軍人風浪中跳潛艇	1	0
徐國勇：韓國瑜連下雨的淹水不會處理所以他不配當高雄市長。	0	0
為什麼台中豪雨的時候都不停班停課..難道不知道很危險嗎..	0	0
高雄下雨淹水了	1	0
在YT看到以前的影片2010高雄淹水的時候。說治水中央八成地方兩成時的影片站在時任市長陳菊後面的那位是嗎？難道國安憲哥也一起北漂了嗎？	0	0
施政好不好？下個雨就知道。怎麼？這次下雨都是綠獨縣市（屏東、新竹、臺南、桃園、基隆）淹水	1	0
修官邸一億兩千萬超前三任16年總和8千萬買車四千萬	0	0
重機騎士在中投公路騎乘時，不滿前方車輛未注意後方騎士，任意變換車道，機車騎士欲上前理論時，對方車內乘客卻搖下車窗，在車內持槍朝天空射擊數槍。並於影片中口述：當你想敲爆別人後視鏡，卻忘了自己是住在臺中。搶住海景第一排RC鋼骨制震結構（並附設消波塊圖片），慶記建設邀您進駐。大家都有槍，只有我沒有。別的地方可以，臺中千萬不行	0	0
昨晚發生在東勢山城之音ktv砍人影片	1	0
登革熱患者最低只要口服三西西巴拉刈，數小時內便可將病媒蚊叮咬的機率下降至趨近於零，且患者因登革熱死亡之機率也會大幅下降…	1	0
一定要轉出這訊：蔡政府掏空農漁會七千億，借給南向國家。一定要讓人民知道民進黨不斷地掏空台灣農民血汗錢?	0	0
可惡民進黨：你們登革熱給越南，印尼（16億）給那麼乾脆，給高雄（5300萬）百般刁難，還分期付款，別國家是皇民，台灣和高雄市民，是賤民，是嗎？	0	0
蔡英文，你的課本教學生少量吸毒再轟趴	0	0
美國海關震怒蔡英文包機走私	1	0
偉大的蔡英文到海地才四小時、就送了四拾五億、高雄要滅登革熱五千萬才給二千多萬!什麼政府。	0	0
懷疑？？？不用懷疑，這就是我國元首的水準蔡英文竟然說（小三通通三小）令人相當錯愕，一國元首，竟然說出如此粗俗的話	1	0
蘇貞昌做什麼（左邊的人是蘇貞昌）	0	0
教育部長，課本違法教國二滿足性愛合宜嗎？	0	0
殉職員警會場你不願意來就別來跩甚麼跩簽完名字筆還用丟的請問蘇院長你的良心在哪裡？這是一個院長的態度嗎？看了這段影片真讓人生氣，麻煩大家幫忙分享，謝謝大家。	0	0
請問輸真慘，你的手放在那裡	1	0
「淫亂台灣同性同婚愛滋樂團不知羞恥」、「修官邸1億2千萬超過前3任16年總和8千萬買車4千萬」	1	0
是她！北京：蔡涉判亂犯要治治	0	0
蘇貞昌做什麼（左邊的人是蘇貞昌）	0	0
買菸人要搬，刷卡刷這張」（下稱系爭貼文），及張貼一幀有民進黨黨徽及標題為民進銀行總統府超買卡之信用卡照片	0	0
韓國瑜被轟吃喝玩樂抱女人、蘇貞昌苦勸：拜託把市政做好	1	0
魩仔魚由塑膠混充	0	0
淫亂台灣同性同婚愛滋樂園不知羞恥	1	0
剛剛傳出車手吳宗憲被捕之後，從手機搜出連絡電話，發現大量外交部調借行政人員涉嫌購買私菸，消息靈通的人都知道，連行政人員都敢這麼搞，外交官等人員更是一發不可收拾	0	0
目擊有小女孩遭一男子呼巴掌	1	0
還要在選票上簽名蓋章，才能證明自己是驕傲的鋼鐵韓粉	0	0
有人特別提醒啊！大家要注意啊！以前國中同事說的。我是11/24大安區古亭國小選務人員，說好的明年1/11，還是我們原班人馬做選務。十月初，無聲無息，我打電話去問，我們整批都無預警被換掉了……奇怪的是，往年選務一直都是缺人的，怎麼今年在十月初也沒有對外公告，就一批人取代我們了！？就怕鄉下地方，沒人全程監票。一轉眼整箱票櫃換掉，或是一堆植物人躺床者的票，都被抽出來投給蔡英文，這些做手腳的方法很多、很容易的。重要：轉傳	0	0
拒投韓國瑜，幫國家省一億	0	0
行政院宣布明天全國放假一天慶祝擊敗韓國	0	0
大家留意一下：警察局警告，有一群人逐家逐戶拍門，假裝是〔內政部〕官員。它們持有〔內政部〕信箋的文件，並聲稱要確認每個人都有一個有效的身分證件，為即將舉行的選舉（或公投）預備（或調查）。他們其實是入屋打劫。注意！政府『沒有』這個行動。請轉發到您朋友或左右的鄰居，朋友群聊。這班人無處不在，看起來好大方得體。請小心！請小心！	0	0
蔡英文沒招了，民進黨除了抹黑栽贓以外，剩下一帖藥給選民服用。就是下個月發放超收稅款給每位國民2500到3600的福利金挽救選情	0	0
黃國昌！你攪什麼局啦！國民黨哪個不包山包海包賭包娼包砂石包工程？你沒有聽過包公喔？大驚小怪。人家討論痔瘡正精彩，全被你吸引去看公文了！害我們都不能關心嚴肅的肛門靜脈曲張議題！韓導的屁眼健康比較重要啦！	0	0
這才是真正的奧步─！奧步已經開始了！距離大選只剩13天。沒有人收到選舉公報和投票通知書。奧步已經開始了！……往年投票前兩週早就收到了。今年中選會說投票前兩天才會寄到。為什麼要這麼晚才寄？萬一有錯，如果有人沒收到，不知道要去哪裡投票，要補發都來不及。……為什麼要把時間掐的這麼緊？趕快打電話去中選會。開罵啊！抗議啊	0	0
新政府政策攻防-校園攜毒免罰	0	0
整場政見發表會，韓國瑜只講了三句話，幹話、空話、廢話，你不講話人家還不知道你是草包	0	0
菜政府真的瘋了？？國民黨沈智慧提案修法校園毒品零容忍，「一克都不能留」！但被民進黨團封殺，把處罰標準放寬到「持有50包各0.1公克，才有刑責處罰。」請問：有哪個家長能接受孩子帶於5克的毒品到學校？	0	0
總統蔡英文、前總統李登輝及綠黨（指民進黨）為詐騙集團，綠黨不斷抹黑國民黨，並媚日承認自己是日本人、出賣釣魚台、日本核食輸臺（毒害臺灣人），並稱綠黨為日本帝國遺族，出賣臺灣，繼續日本帝國王朝，臺灣慰安婦被欺負，說是自願，而綠黨為什麼不獨立，因為日本帝國遺族要統一臺灣	0	0
目前大家都在猜測懷疑，綠蛆日奴的冥盡洞還有一個大核彈的奧步是：中選會叫印票廠商在2號的蓋章處印上一層薄薄的，但肉眼難以看出來的蠟或是油脂，讓蓋票章上的紅墨水乾不了，選票一折，很容易就花掉，變成廢票。3號的蓋章處則是正常的，容易吸收紅墨水的紙張。如此可製造大量韓粉的票成為廢票，殺人於無形，造成詐菜大勝，還可拿詐菜民調一路領先當佐證。除非有人能把可疑的選票帶出來做化學驗證，而且能證明這選票是中選會印的，否則很難揭穿冥盡洞的詭計。	0	0
想像一下選輸的台灣1/11~5/19瘋狂的移民潮5/20韓國瑜就任當天立即宣佈成立特偵組火速把民進黨所有人抓起來包括蔡英文全部關進去羈押開始漫長的偵查不公開，或者邱毅講的全部斬首。取消AIT和各國的各種合作or各種白木得罪，關閉在台大使館。關掉fbLine。大約一個禮拜後6月前宣佈回歸中國一國兩制完成統一人民開始街頭抗議&政府的血腥鎮壓開始一堆人被消失被自殺解放軍登台開始留島不留人的清除作業。大量的來路不明器捐發生在台灣各地年輕女性被送中男性大量失蹤…	0	0
怕啥？只要任何一個上，我就殺一個!	1	0
請大家告訴大家，民進黨是如何搞錢的，是怎樣掏空台灣的	0	0
宰了它全家	0	0
奧步已經開始了，距離大選只剩13天，沒有人收到選舉公報和投票通知書，往年投票前兩週早就收到了，今年中選會說投票前兩天才會寄到。為什麼要這麼晚才寄？萬一有錯，如果有人沒收到，不知道要去哪裡投票，要補發都來不及。趕快打電話去中選會，開罵啊！抗議啊！	1	0
搞死妳，一槍弊命看看還怎麼選哈哈哈哈哈哈哈哈…	1	0
重要提醒，冥禁黨無所不用其極，明年大選除了堅持投韓總以外，記得一定要在選票上簽名，才不會被國家機器做掉！請所有韓家軍幫忙分享	0	0
這次選舉7大史上最大綠奧步－加4大藍解招（請記牢－響應－轉貼）。台灣人民要人人警覺－人人檢舉！柯都已經查覺到作票可能已經在佈局了…（必看）	0	0
小朋友跟媽媽走失人，走到防暴警察前面，要麻煩警察幫忙，結果警察隊他噴胡椒水..	0	0
『李進勇』叫印票廠商在『2號』『韓』的蓋章處印上一層薄薄的，肉眼難看以出來的蠟或油脂，讓蓋票章上的紅墨水乾不了，選票一折，很容易就花掉，變成廢票…殺人於無形，造成詐菜大勝，還可拿詐菜民調一路領先當佐證。	1	0
中選會李進勇叫印票廠商在2號韓國瑜的圈章處印上一層薄薄的，但肉眼難以看出來的蠟或是油脂，讓蓋票章上的紅墨水乾不了，選票一折，很容易就糊掉，變成廢票；而3號蔡英文的圈章處則是正常、容易吸收紅墨水的紙張。如此可製造大量韓粉的票成為廢票，殺人於無形，造成詐菜大勝，還可拿詐菜民調一路領先當佐證。除非有人能把可疑的選票帶出來做化學驗證，而且能證明這選票是中選會印的，否則很難揭穿李進勇的詭計	1	0
中華民國109年1月2日午後3時總統令布告戒嚴命令	1	0
臺灣農民真幸福！么壽蔡英文政府政策買票？1、加碼老農津貼。2、補助小農農機8億元，富農覺得太少，再加碼8億元（每台百萬）。3、不但有老農津貼可領，又可以有退休金了這麼幸福的台灣農民，令人羨慕不已，但是命苦的我「沒有農地」，如果我可以當「假農民」？也可以一樣「幸福」！	0	0
民進黨計畫在2025年之前消滅故宮	0	0
現在是警察國家嗎噁心	0	0
文山區是台北市性騷擾案件最多的地方	0	0
這是新上任的副校長，聽說含果魚找他當副手還被拒絕	0	0
今天晚上10點春安開始到2月11號晚上12點止，每天有臨檢及重大違規（全國全面加強取締，如：闖紅燈、無照駕駛、酒後駕車等）取締，騎車要小心	0	0
